time_utc,sat,signal_code,station,CN0_dBHz
2025-01-01 00:00:00.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.56
2025-01-01 00:00:00.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.19
2025-01-01 00:00:00.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.59
2025-01-01 00:00:00.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.59
2025-01-01 00:00:00.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.19
2025-01-01 00:00:00.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.16
2025-01-01 00:00:00.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.19
2025-01-01 00:00:00.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.91
2025-01-01 00:00:00.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.94
2025-01-01 00:00:00.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,43.19
2025-01-01 00:00:00.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,36.84
2025-01-01 00:00:00.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.81
2025-01-01 00:00:00.000,C32,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,26.19
2025-01-01 00:00:30.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.16
2025-01-01 00:00:30.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.28
2025-01-01 00:00:30.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.16
2025-01-01 00:00:30.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.84
2025-01-01 00:00:30.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.00
2025-01-01 00:00:30.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.00
2025-01-01 00:00:30.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.25
2025-01-01 00:00:30.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.00
2025-01-01 00:00:30.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.53
2025-01-01 00:00:30.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,43.12
2025-01-01 00:00:30.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,36.62
2025-01-01 00:00:30.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.94
2025-01-01 00:00:30.000,C32,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.47
2025-01-01 00:01:00.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,33.94
2025-01-01 00:01:00.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.09
2025-01-01 00:01:00.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.22
2025-01-01 00:01:00.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.44
2025-01-01 00:01:00.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.84
2025-01-01 00:01:00.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.88
2025-01-01 00:01:00.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.03
2025-01-01 00:01:00.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.25
2025-01-01 00:01:00.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.88
2025-01-01 00:01:00.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,42.91
2025-01-01 00:01:00.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,36.25
2025-01-01 00:01:00.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.66
2025-01-01 00:01:00.000,C32,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,24.69
2025-01-01 00:01:30.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.31
2025-01-01 00:01:30.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.03
2025-01-01 00:01:30.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.75
2025-01-01 00:01:30.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.72
2025-01-01 00:01:30.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.09
2025-01-01 00:01:30.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.34
2025-01-01 00:01:30.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.50
2025-01-01 00:01:30.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.34
2025-01-01 00:01:30.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.81
2025-01-01 00:01:30.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,43.31
2025-01-01 00:01:30.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,36.19
2025-01-01 00:01:30.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,39.16
2025-01-01 00:01:30.000,C32,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.97
2025-01-01 00:02:00.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.72
2025-01-01 00:02:00.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.41
2025-01-01 00:02:00.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.38
2025-01-01 00:02:00.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.81
2025-01-01 00:02:00.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.94
2025-01-01 00:02:00.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.31
2025-01-01 00:02:00.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,26.03
2025-01-01 00:02:00.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.03
2025-01-01 00:02:00.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.81
2025-01-01 00:02:00.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,43.44
2025-01-01 00:02:00.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,36.34
2025-01-01 00:02:00.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,39.44
2025-01-01 00:02:00.000,C32,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.47
2025-01-01 00:02:30.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.34
2025-01-01 00:02:30.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.41
2025-01-01 00:02:30.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.25
2025-01-01 00:02:30.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.78
2025-01-01 00:02:30.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.28
2025-01-01 00:02:30.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.28
2025-01-01 00:02:30.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,24.78
2025-01-01 00:02:30.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.31
2025-01-01 00:02:30.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.91
2025-01-01 00:02:30.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,43.06
2025-01-01 00:02:30.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,36.25
2025-01-01 00:02:30.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,39.31
2025-01-01 00:02:30.000,C32,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,26.25
2025-01-01 00:03:00.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.28
2025-01-01 00:03:00.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.25
2025-01-01 00:03:00.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.12
2025-01-01 00:03:00.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.78
2025-01-01 00:03:00.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.19
2025-01-01 00:03:00.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.91
2025-01-01 00:03:00.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.69
2025-01-01 00:03:00.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.72
2025-01-01 00:03:00.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.50
2025-01-01 00:03:00.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,43.16
2025-01-01 00:03:00.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,36.09
2025-01-01 00:03:00.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,39.09
2025-01-01 00:03:00.000,C32,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.88
2025-01-01 00:03:30.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.19
2025-01-01 00:03:30.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.00
2025-01-01 00:03:30.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.41
2025-01-01 00:03:30.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.53
2025-01-01 00:03:30.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.81
2025-01-01 00:03:30.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.78
2025-01-01 00:03:30.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,24.66
2025-01-01 00:03:30.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,32.09
2025-01-01 00:03:30.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.34
2025-01-01 00:03:30.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,42.88
2025-01-01 00:03:30.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,35.78
2025-01-01 00:03:30.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.78
2025-01-01 00:03:30.000,C32,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,26.19
2025-01-01 00:04:00.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.06
2025-01-01 00:04:00.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,37.94
2025-01-01 00:04:00.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.78
2025-01-01 00:04:00.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.75
2025-01-01 00:04:00.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.09
2025-01-01 00:04:00.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.97
2025-01-01 00:04:00.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.00
2025-01-01 00:04:00.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.88
2025-01-01 00:04:00.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.88
2025-01-01 00:04:00.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,42.97
2025-01-01 00:04:00.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,35.53
2025-01-01 00:04:00.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.59
2025-01-01 00:04:00.000,C32,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,24.06
2025-01-01 00:04:30.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.34
2025-01-01 00:04:30.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.16
2025-01-01 00:04:30.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.81
2025-01-01 00:04:30.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.25
2025-01-01 00:04:30.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.56
2025-01-01 00:04:30.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.41
2025-01-01 00:04:30.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.84
2025-01-01 00:04:30.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,32.41
2025-01-01 00:04:30.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.44
2025-01-01 00:04:30.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,43.19
2025-01-01 00:04:30.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,35.88
2025-01-01 00:04:30.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,39.53
2025-01-01 00:04:30.000,C32,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.44
2025-01-01 00:05:00.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.22
2025-01-01 00:05:00.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.12
2025-01-01 00:05:00.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.53
2025-01-01 00:05:00.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.50
2025-01-01 00:05:00.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.16
2025-01-01 00:05:00.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.03
2025-01-01 00:05:00.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,24.47
2025-01-01 00:05:00.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,32.38
2025-01-01 00:05:00.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.50
2025-01-01 00:05:00.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,43.06
2025-01-01 00:05:00.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,35.81
2025-01-01 00:05:00.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,39.50
2025-01-01 00:05:00.000,C32,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.62
2025-01-01 00:05:30.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,33.94
2025-01-01 00:05:30.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.19
2025-01-01 00:05:30.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.34
2025-01-01 00:05:30.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.88
2025-01-01 00:05:30.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.31
2025-01-01 00:05:30.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.09
2025-01-01 00:05:30.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,24.91
2025-01-01 00:05:30.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.72
2025-01-01 00:05:30.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.25
2025-01-01 00:05:30.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,43.28
2025-01-01 00:05:30.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,35.66
2025-01-01 00:05:30.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,39.72
2025-01-01 00:05:30.000,C32,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,23.22
2025-01-01 00:06:00.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.41
2025-01-01 00:06:00.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.47
2025-01-01 00:06:00.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.69
2025-01-01 00:06:00.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.03
2025-01-01 00:06:00.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.53
2025-01-01 00:06:00.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.78
2025-01-01 00:06:00.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,24.84
2025-01-01 00:06:00.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,32.25
2025-01-01 00:06:00.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.00
2025-01-01 00:06:00.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,43.44
2025-01-01 00:06:00.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,35.91
2025-01-01 00:06:00.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,40.00
2025-01-01 00:06:00.000,C32,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,26.94
2025-01-01 00:06:30.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.34
2025-01-01 00:06:30.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.09
2025-01-01 00:06:30.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.19
2025-01-01 00:06:30.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.91
2025-01-01 00:06:30.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.97
2025-01-01 00:06:30.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.88
2025-01-01 00:06:30.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,24.97
2025-01-01 00:06:30.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.44
2025-01-01 00:06:30.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.81
2025-01-01 00:06:30.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,43.28
2025-01-01 00:06:30.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,35.53
2025-01-01 00:06:30.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,39.56
2025-01-01 00:06:30.000,C32,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.34
2025-01-01 00:07:00.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.44
2025-01-01 00:07:00.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.25
2025-01-01 00:07:00.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.09
2025-01-01 00:07:00.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.09
2025-01-01 00:07:00.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.53
2025-01-01 00:07:00.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.19
2025-01-01 00:07:00.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.16
2025-01-01 00:07:00.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,32.22
2025-01-01 00:07:00.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.00
2025-01-01 00:07:00.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,43.31
2025-01-01 00:07:00.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,35.47
2025-01-01 00:07:00.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,39.97
2025-01-01 00:07:00.000,C32,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.72
2025-01-01 00:07:30.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.25
2025-01-01 00:07:30.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.28
2025-01-01 00:07:30.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.16
2025-01-01 00:07:30.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.03
2025-01-01 00:07:30.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.22
2025-01-01 00:07:30.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.62
2025-01-01 00:07:30.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,24.88
2025-01-01 00:07:30.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.66
2025-01-01 00:07:30.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.53
2025-01-01 00:07:30.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,43.41
2025-01-01 00:07:30.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,35.84
2025-01-01 00:07:30.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,40.25
2025-01-01 00:07:30.000,C32,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,26.97
2025-01-01 00:08:00.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.28
2025-01-01 00:08:00.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.41
2025-01-01 00:08:00.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,26.66
2025-01-01 00:08:00.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.59
2025-01-01 00:08:00.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.12
2025-01-01 00:08:00.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.97
2025-01-01 00:08:00.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.22
2025-01-01 00:08:00.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.38
2025-01-01 00:08:00.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.09
2025-01-01 00:08:00.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,43.25
2025-01-01 00:08:00.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,35.59
2025-01-01 00:08:00.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,39.59
2025-01-01 00:08:00.000,C32,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,23.09
2025-01-01 00:08:30.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,33.84
2025-01-01 00:08:30.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,37.88
2025-01-01 00:08:30.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,26.91
2025-01-01 00:08:30.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.56
2025-01-01 00:08:30.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.72
2025-01-01 00:08:30.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.72
2025-01-01 00:08:30.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,24.91
2025-01-01 00:08:30.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.41
2025-01-01 00:08:30.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.59
2025-01-01 00:08:30.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,42.97
2025-01-01 00:08:30.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,35.50
2025-01-01 00:08:30.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,39.31
2025-01-01 00:08:30.000,C32,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,24.84
2025-01-01 00:09:00.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.31
2025-01-01 00:09:00.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.28
2025-01-01 00:09:00.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.38
2025-01-01 00:09:00.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.72
2025-01-01 00:09:00.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.59
2025-01-01 00:09:00.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.72
2025-01-01 00:09:00.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.66
2025-01-01 00:09:00.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.59
2025-01-01 00:09:00.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.38
2025-01-01 00:09:00.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,43.12
2025-01-01 00:09:00.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,35.75
2025-01-01 00:09:00.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,40.09
2025-01-01 00:09:00.000,C32,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,26.06
2025-01-01 00:09:30.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.09
2025-01-01 00:09:30.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.09
2025-01-01 00:09:30.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,26.03
2025-01-01 00:09:30.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.66
2025-01-01 00:09:30.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.00
2025-01-01 00:09:30.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.56
2025-01-01 00:09:30.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,24.75
2025-01-01 00:09:30.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.56
2025-01-01 00:09:30.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.41
2025-01-01 00:09:30.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,42.97
2025-01-01 00:09:30.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,35.44
2025-01-01 00:09:30.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,40.00
2025-01-01 00:09:30.000,C32,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,24.84
2025-01-01 00:10:00.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.00
2025-01-01 00:10:00.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.06
2025-01-01 00:10:00.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,26.28
2025-01-01 00:10:00.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.72
2025-01-01 00:10:00.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.50
2025-01-01 00:10:00.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.66
2025-01-01 00:10:00.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.34
2025-01-01 00:10:00.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.44
2025-01-01 00:10:00.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.25
2025-01-01 00:10:00.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,42.88
2025-01-01 00:10:00.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,35.50
2025-01-01 00:10:00.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,40.16
2025-01-01 00:10:00.000,C32,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.97
2025-01-01 00:10:30.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.62
